Year,Month,Biodiesel,Diesel,Price Difference,Region,Value,Stations,prec,tmax,tmin
2021,8,5.56,3.35,2.21,central,327159000.0,iowa average,119.13,29.72,16.76
2021,8,5.56,3.35,2.21,central,327159000.0,marshalltown municipal ap,90.43,29.2,15.76
2021,8,5.56,3.35,2.21,central,327159000.0,toledo,156.46,29.16,16.07
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,anamosa3ssw,118.62,29.32,16.15
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,cascade,84.07,28.71,15.58
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,cedarrapids1,92.46,30.72,17.41
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,cedarrapidsarea,59.7,29.7,16.28
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,clinton1,14.23,29.8,18.83
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,dubuquearea,140.46,28.31,17.12
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,iowaeastcentral,84.07,30.2,17.17
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,lowden,39.38,30.65,15.8
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,manchester2,195.08,28.33,14.63
2021,8,5.56,3.35,2.21,eastcentral,163816000.0,maquioketa2w,84.58,29.66,16.46
2021,8,5.56,3.35,2.21,northcentral,357671000.0,algona,153.42,29.57,15.68
2021,8,5.56,3.35,2.21,northcentral,357671000.0,estherville4e,146.57,28.3,14.59
2021,8,5.56,3.35,2.21,northcentral,357671000.0,esthervillemunicipal,144.03,28.55,15.41
2021,8,5.56,3.35,2.21,northcentral,357671000.0,fortdodge,109.98,28.04,15.74
2021,8,5.56,3.35,2.21,northcentral,357671000.0,iowadroughtregion2,134.37,29.23,15.84
2021,8,5.56,3.35,2.21,northcentral,357671000.0,jefferson,81.03,28.57,16.94
2021,8,5.56,3.35,2.21,northcentral,357671000.0,pocahontas,115.32,28.52,15.76
2021,8,5.56,3.35,2.21,northcentral,357671000.0,saccity,96.27,29.28,15.97
2021,8,5.56,3.35,2.21,northcentral,357671000.0,emmetsburg,118.11,28.49,15.88
2021,8,5.56,3.35,2.21,northcentral,357671000.0,webstercity,139.45,28.8,14.73
2021,8,5.56,3.35,2.21,northeast,312055000.0,elkader6ssw,132.34,29.06,14.02
2021,8,5.56,3.35,2.21,northeast,312055000.0,fayette,292.61,26.7,14.59
2021,8,5.56,3.35,2.21,northeast,312055000.0,iowadroughtregion3,160.53,29.26,16.37
2021,8,5.56,3.35,2.21,northeast,312055000.0,iowanortheastclimatedivision,208.79,28.5,15.8
2021,8,5.56,3.35,2.21,northeast,312055000.0,newhampton,483.62,27.02,15.26
2021,8,5.56,3.35,2.21,northeast,312055000.0,oelwein1e,159.26,29.16,17.2
2021,8,5.56,3.35,2.21,northeast,312055000.0,oelweinarea,159.26,28.91,17.05
2021,8,5.56,3.35,2.21,northeast,312055000.0,postville,228.86,28.37,15.67
2021,8,5.56,3.35,2.21,northeast,312055000.0,stanley,170.18,28.06,14.72
2021,8,5.56,3.35,2.21,northeast,312055000.0,waukon,218.69,27.63,16.3
2021,8,5.56,3.35,2.21,northwest,343876000.0,iowadroughtregion1,126.75,29.41,15.98
2021,8,5.56,3.35,2.21,northwest,343876000.0,iowanorthwestclimate,133.86,28.98,15.57
2021,8,5.56,3.35,2.21,northwest,343876000.0,lemars,109.73,29.65,16.09
2021,8,5.56,3.35,2.21,northwest,343876000.0,primghar,113.54,28.5,17.7
2021,8,5.56,3.35,2.21,northwest,343876000.0,rockrapids,127.51,28.56,15.65
2021,8,5.56,3.35,2.21,northwest,343876000.0,sibley5,159.26,28.33,15.24
2021,8,5.56,3.35,2.21,northwest,343876000.0,siouxcenter,137.67,28.69,16.85
2021,8,5.56,3.35,2.21,northwest,343876000.0,spencer,198.12,28.17,15.63
2021,8,5.56,3.35,2.21,northwest,343876000.0,siouxrapids,105.93,28.41,15.02
2021,8,5.56,3.35,2.21,northwest,343876000.0,spencerarea,153.93,29.09,15.72
2021,8,5.56,3.35,2.21,southcentral,71095000.0,allerton,52.08,29.65,17.96
2021,8,5.56,3.35,2.21,southcentral,71095000.0,centerville,127.26,29.25,17.51
2021,8,5.56,3.35,2.21,southcentral,71095000.0,chariton,49.03,28.96,16.74
2021,8,5.56,3.35,2.21,southcentral,71095000.0,des moines area,54.11,30.22,19.12
2021,8,5.56,3.35,2.21,southcentral,71095000.0,iowa - south central climate division,67.82,30.47,17.96
2021,8,5.56,3.35,2.21,southcentral,71095000.0,iowa drought region 5 - southeast,74.42,30.24,17.81
2021,8,5.56,3.35,2.21,southcentral,71095000.0,newton,28.46,30.06,17.67
2021,8,5.56,3.35,2.21,southcentral,71095000.0,osceola-3-wsw,49.79,31.0,17.99
2021,8,5.56,3.35,2.21,southcentral,71095000.0,oskaloosa,87.89,30.29,17.86
2021,8,5.56,3.35,2.21,southcentral,71095000.0,rathbun dam,64.01,29.33,18.93
2021,8,5.56,3.35,2.21,southeast,121815000.0,burlington,98.55,29.48,16.57
2021,8,5.56,3.35,2.21,southeast,121815000.0,columbus junct 2 ssw,46.99,28.53,18.41
2021,8,5.56,3.35,2.21,southeast,121815000.0,fairfield,8.14,29.64,18.1
2021,8,5.56,3.35,2.21,southeast,121815000.0,iowa - southeast climate division,71.63,30.19,18.28
2021,8,5.56,3.35,2.21,southeast,121815000.0,keosauqua,108.46,29.21,18.26
2021,8,5.56,3.35,2.21,southeast,121815000.0,burlingtonairport,98.3,29.56,18.98
2021,8,5.56,3.35,2.21,southeast,121815000.0,donnellson,73.92,30.44,18.43
2021,8,5.56,3.35,2.21,southeast,121815000.0,fortmadison,96.01,29.34,19.91
2021,8,5.56,3.35,2.21,southeast,121815000.0,keokuk,66.04,29.13,19.91
2021,8,5.56,3.35,2.21,southeast,121815000.0,mount-pleasant,25.91,29.2,18.12
2021,8,5.56,3.35,2.21,southwest,175586000.0,atlantic-1-ne,76.71,30.56,16.99
2021,8,5.56,3.35,2.21,southwest,175586000.0,clarinda,76.97,29.94,17.93
2021,8,5.56,3.35,2.21,southwest,175586000.0,corning,85.86,30.22,20.7
2021,8,5.56,3.35,2.21,southwest,175586000.0,creston,107.7,29.59,17.22
2021,8,5.56,3.35,2.21,southwest,175586000.0,greenfield,65.54,28.98,17.33
2021,8,5.56,3.35,2.21,southwest,175586000.0,iowa - southwest climate division,95.0,30.23,17.69
2021,8,5.56,3.35,2.21,southwest,175586000.0,iowa drought region 4 - southwest,97.28,30.13,17.43
2021,8,5.56,3.35,2.21,southwest,175586000.0,oakland-2-e,73.66,29.57,17.48
2021,8,5.56,3.35,2.21,southwest,175586000.0,shenandoah-1-ne,127.76,30.33,18.78
2021,8,5.56,3.35,2.21,southwest,175586000.0,winterset,45.21,29.78,17.63
2021,8,5.56,3.35,2.21,westcentral,331354000.0,audubon,148.09,28.5,16.11
2021,8,5.56,3.35,2.21,westcentral,331354000.0,battle creek 3ne,131.83,29.52,15.8
2021,8,5.56,3.35,2.21,westcentral,331354000.0,carroll-2-ssw,83.06,29.76,16.78
2021,8,5.56,3.35,2.21,westcentral,331354000.0,denison,105.92,29.44,16.69
2021,8,5.56,3.35,2.21,westcentral,331354000.0,ida grove area,131.83,29.52,15.8
2021,8,5.56,3.35,2.21,westcentral,331354000.0,iowa - west central climate division,112.27,29.77,16.31
2021,8,5.56,3.35,2.21,westcentral,331354000.0,little sioux 2nw,108.46,30.36,15.48
2021,8,5.56,3.35,2.21,westcentral,331354000.0,mapleton no. 2,95.51,29.89,15.47
2021,8,5.56,3.35,2.21,westcentral,331354000.0,sac-city,96.27,29.28,15.97
2021,8,5.56,3.35,2.21,westcentral,331354000.0,sioux city area,102.63,30.23,16.72
2021,9,5.28,3.38,1.89,central,327159000.0,ames 5 se,45.22,26.77,11.19
2021,9,5.28,3.38,1.89,central,327159000.0,ames area,45.21,26.77,11.19
2021,9,5.28,3.38,1.89,central,327159000.0,ames municipal ap,61.73,27.8,11.65
2021,9,5.28,3.38,1.89,central,327159000.0,ames-8-wsw,41.66,28.54,14.02
2021,9,5.28,3.38,1.89,central,327159000.0,boone,51.31,27.07,11.85
2021,9,5.28,3.38,1.89,central,327159000.0,grinnell-3-sw,18.54,27.16,13.27
2021,9,5.28,3.38,1.89,central,327159000.0,grundy-center,21.34,25.63,11.28
2021,9,5.28,3.38,1.89,central,327159000.0,iowa average,45.97,27.0,11.83
2021,9,5.28,3.38,1.89,central,327159000.0,marshalltown municipal ap,18.55,26.87,11.69
2021,9,5.28,3.38,1.89,central,327159000.0,toledo,17.54,26.44,11.3
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,anamosa3ssw,38.61,25.93,11.65
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,cascade,53.09,25.19,10.19
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,cedarrapids1,34.04,27.36,13.61
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,cedarrapidsarea,40.14,26.67,11.65
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,clinton1,20.83,27.85,14.29
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,dubuquearea,33.03,25.37,12.15
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,iowaeastcentral,37.34,27.32,12.28
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,lowden,29.98,28.31,11.35
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,manchester2,56.39,25.04,9.93
2021,9,5.28,3.38,1.89,eastcentral,163816000.0,maquioketa2w,29.21,26.69,11.11
2021,9,5.28,3.38,1.89,northcentral,357671000.0,algona,61.47,26.19,10.99
2021,9,5.28,3.38,1.89,northcentral,357671000.0,estherville4e,55.88,24.96,9.65
2021,9,5.28,3.38,1.89,northcentral,357671000.0,esthervillemunicipal,108.46,25.71,10.67
2021,9,5.28,3.38,1.89,northcentral,357671000.0,fortdodge,53.35,24.96,10.88
2021,9,5.28,3.38,1.89,northcentral,357671000.0,iowadroughtregion2,50.29,26.9,11.34
2021,9,5.28,3.38,1.89,northcentral,357671000.0,jefferson,36.84,26.49,11.88
2021,9,5.28,3.38,1.89,northcentral,357671000.0,pocahontas,67.31,26.41,11.28
2021,9,5.28,3.38,1.89,northcentral,357671000.0,saccity,55.12,27.07,11.31
2021,9,5.28,3.38,1.89,northcentral,357671000.0,emmetsburg,63.75,25.73,11.21
2021,9,5.28,3.38,1.89,northcentral,357671000.0,webstercity,48.26,26.04,9.96
2021,9,5.28,3.38,1.89,northeast,312055000.0,elkader6ssw,61.98,25.22,8.8
2021,9,5.28,3.38,1.89,northeast,312055000.0,fayette,52.33,24.35,10.2
2021,9,5.28,3.38,1.89,northeast,312055000.0,iowadroughtregion3,42.67,26.2,11.5
2021,9,5.28,3.38,1.89,northeast,312055000.0,iowanortheastclimatedivision,49.28,25.31,11.03
2021,9,5.28,3.38,1.89,northeast,312055000.0,newhampton,54.61,24.48,10.6
2021,9,5.28,3.38,1.89,northeast,312055000.0,oelwein1e,40.14,25.94,12.7
2021,9,5.28,3.38,1.89,northeast,312055000.0,oelweinarea,40.13,26.11,12.7
2021,9,5.28,3.38,1.89,northeast,312055000.0,postville,69.85,25.09,10.96
2021,9,5.28,3.38,1.89,northeast,312055000.0,stanley,84.33,25.15,9.52
2021,9,5.28,3.38,1.89,northeast,312055000.0,waukon,57.91,25.04,11.61
2021,9,5.28,3.38,1.89,northwest,343876000.0,iowadroughtregion1,65.79,26.8,10.94
2021,9,5.28,3.38,1.89,northwest,343876000.0,iowanorthwestclimate,71.63,26.3,10.74
2021,9,5.28,3.38,1.89,northwest,343876000.0,lemars,31.75,26.78,11.61
2021,9,5.28,3.38,1.89,northwest,343876000.0,primghar,61.47,26.37,13.67
2021,9,5.28,3.38,1.89,northwest,343876000.0,rockrapids,88.39,25.83,10.74
2021,9,5.28,3.38,1.89,northwest,343876000.0,sibley5,76.45,25.06,10.42
2021,9,5.28,3.38,1.89,northwest,343876000.0,siouxcenter,102.87,26.85,12.2
2021,9,5.28,3.38,1.89,northwest,343876000.0,spencer,92.46,25.52,10.82
2021,9,5.28,3.38,1.89,northwest,343876000.0,siouxrapids,61.22,25.34,10.23
2021,9,5.28,3.38,1.89,northwest,343876000.0,spencerarea,106.18,26.49,10.31
2021,9,5.28,3.38,1.89,southcentral,71095000.0,allerton,55.63,27.2,12.56
2021,9,5.28,3.38,1.89,southcentral,71095000.0,centerville,32.26,27.05,12.05
2021,9,5.28,3.38,1.89,southcentral,71095000.0,chariton,23.88,27.07,12.17
2021,9,5.28,3.38,1.89,southcentral,71095000.0,des moines area,21.09,27.91,14.7
2021,9,5.28,3.38,1.89,southcentral,71095000.0,iowa - south central climate division,31.5,28.2,13.07
2021,9,5.28,3.38,1.89,southcentral,71095000.0,iowa drought region 5 - southeast,37.59,27.93,13.0
2021,9,5.28,3.38,1.89,southcentral,71095000.0,newton,24.89,27.3,12.48
2021,9,5.28,3.38,1.89,southcentral,71095000.0,osceola-3-wsw,86.62,28.43,12.68
2021,9,5.28,3.38,1.89,southcentral,71095000.0,oskaloosa,41.91,27.68,12.05
2021,9,5.28,3.38,1.89,southcentral,71095000.0,rathbun dam,29.46,26.62,13.48
2021,9,5.28,3.38,1.89,southeast,121815000.0,burlington,80.52,28.18,15.02
2021,9,5.28,3.38,1.89,southeast,121815000.0,columbus junct 2 ssw,58.42,26.42,14.14
2021,9,5.28,3.38,1.89,southeast,121815000.0,fairfield,53.34,27.1,14.07
2021,9,5.28,3.38,1.89,southeast,121815000.0,iowa - southeast climate division,48.01,27.78,13.31
2021,9,5.28,3.38,1.89,southeast,121815000.0,keosauqua,68.07,27.35,13.39
2021,9,5.28,3.38,1.89,southeast,121815000.0,burlingtonairport,65.28,27.49,14.28
2021,9,5.28,3.38,1.89,southeast,121815000.0,donnellson,77.48,28.2,13.98
2021,9,5.28,3.38,1.89,southeast,121815000.0,fortmadison,61.72,27.58,16.03
2021,9,5.28,3.38,1.89,southeast,121815000.0,keokuk,44.7,27.28,15.57
2021,9,5.28,3.38,1.89,southeast,121815000.0,mount-pleasant,83.57,27.04,13.1
2021,9,5.28,3.38,1.89,southwest,175586000.0,atlantic-1-ne,45.97,28.15,11.01
2021,9,5.28,3.38,1.89,southwest,175586000.0,clarinda,38.35,28.19,11.96
2021,9,5.28,3.38,1.89,southwest,175586000.0,corning,28.45,27.61,12.7
2021,9,5.28,3.38,1.89,southwest,175586000.0,creston,33.27,26.84,11.7
2021,9,5.28,3.38,1.89,southwest,175586000.0,greenfield,27.44,26.46,11.44
2021,9,5.28,3.38,1.89,southwest,175586000.0,iowa - southwest climate division,39.62,27.91,12.81
2021,9,5.28,3.38,1.89,southwest,175586000.0,iowa drought region 4 - southwest,41.91,27.67,12.41
2021,9,5.28,3.38,1.89,southwest,175586000.0,oakland-2-e,57.92,26.86,13.12
2021,9,5.28,3.38,1.89,southwest,175586000.0,shenandoah-1-ne,55.37,27.96,13.89
2021,9,5.28,3.38,1.89,southwest,175586000.0,winterset,37.85,27.33,12.41
2021,9,5.28,3.38,1.89,westcentral,331354000.0,audubon,98.05,25.82,10.67
2021,9,5.28,3.38,1.89,westcentral,331354000.0,battle creek 3ne,33.28,26.59,11.24
2021,9,5.28,3.38,1.89,westcentral,331354000.0,carroll-2-ssw,40.65,27.2,11.67
2021,9,5.28,3.38,1.89,westcentral,331354000.0,denison,41.15,26.7,11.3
2021,9,5.28,3.38,1.89,westcentral,331354000.0,ida grove area,33.27,26.59,11.24
2021,9,5.28,3.38,1.89,westcentral,331354000.0,iowa - west central climate division,48.01,27.51,11.7
2021,9,5.28,3.38,1.89,westcentral,331354000.0,little sioux 2nw,70.62,27.57,10.8
2021,9,5.28,3.38,1.89,westcentral,331354000.0,mapleton no. 2,42.17,26.36,11.28
2021,9,5.28,3.38,1.89,westcentral,331354000.0,sac-city,55.12,27.07,11.31
2021,9,5.28,3.38,1.89,westcentral,331354000.0,sioux city area,64.53,26.86,11.97
2021,10,5.45,3.61,1.83,central,327159000.0,ames 5 se,164.85,18.73,6.77
2021,10,5.45,3.61,1.83,central,327159000.0,ames area,164.85,18.73,6.77
2021,10,5.45,3.61,1.83,central,327159000.0,ames municipal ap,164.09,18.94,7.24
2021,10,5.45,3.61,1.83,central,327159000.0,ames-8-wsw,162.05,19.82,8.92
2021,10,5.45,3.61,1.83,central,327159000.0,boone,153.17,19.0,6.47
2021,10,5.45,3.61,1.83,central,327159000.0,grinnell-3-sw,144.53,18.52,8.05
2021,10,5.45,3.61,1.83,central,327159000.0,grundy-center,129.8,18.75,7.35
2021,10,5.45,3.61,1.83,central,327159000.0,iowa average,127.0,19.7,7.06
2021,10,5.45,3.61,1.83,central,327159000.0,marshalltown municipal ap,137.68,18.21,6.85
2021,10,5.45,3.61,1.83,central,327159000.0,toledo,136.65,19.0,7.33
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,anamosa3ssw,148.09,18.87,8.66
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,cascade,111.0,17.97,7.46
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,cedarrapids1,148.35,19.87,9.12
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,cedarrapidsarea,157.74,18.3,7.6
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,clinton1,133.1,19.86,10.27
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,dubuquearea,108.72,17.78,8.32
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,iowaeastcentral,139.7,19.96,8.26
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,lowden,112.27,19.55,7.99
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,manchester2,116.85,18.01,7.19
2021,10,5.45,3.61,1.83,eastcentral,163816000.0,maquioketa2w,154.94,19.61,8.07
2021,10,5.45,3.61,1.83,northcentral,357671000.0,algona,97.03,18.24,6.33
2021,10,5.45,3.61,1.83,northcentral,357671000.0,estherville4e,172.47,17.47,5.56
2021,10,5.45,3.61,1.83,northcentral,357671000.0,esthervillemunicipal,112.78,17.92,6.29
2021,10,5.45,3.61,1.83,northcentral,357671000.0,fortdodge,128.02,17.94,6.11
2021,10,5.45,3.61,1.83,northcentral,357671000.0,iowadroughtregion2,119.38,19.12,6.04
2021,10,5.45,3.61,1.83,northcentral,357671000.0,jefferson,149.11,18.96,6.47
2021,10,5.45,3.61,1.83,northcentral,357671000.0,pocahontas,125.74,18.3,5.88
2021,10,5.45,3.61,1.83,northcentral,357671000.0,saccity,128.79,18.96,5.99
2021,10,5.45,3.61,1.83,northcentral,357671000.0,emmetsburg,141.22,18.15,6.06
2021,10,5.45,3.61,1.83,northcentral,357671000.0,webstercity,137.93,18.15,5.91
2021,10,5.45,3.61,1.83,northeast,312055000.0,elkader6ssw,82.3,18.53,6.11
2021,10,5.45,3.61,1.83,northeast,312055000.0,fayette,112.53,17.83,6.81
2021,10,5.45,3.61,1.83,northeast,312055000.0,iowadroughtregion3,113.54,19.21,7.63
2021,10,5.45,3.61,1.83,northeast,312055000.0,iowanortheastclimatedivision,96.77,18.73,7.35
2021,10,5.45,3.61,1.83,northeast,312055000.0,newhampton,143.26,18.3,7.07
2021,10,5.45,3.61,1.83,northeast,312055000.0,oelwein1e,106.95,18.82,8.03
2021,10,5.45,3.61,1.83,northeast,312055000.0,oelweinarea,83.57,18.82,8.03
2021,10,5.45,3.61,1.83,northeast,312055000.0,postville,106.43,18.39,7.44
2021,10,5.45,3.61,1.83,northeast,312055000.0,stanley,97.29,18.33,7.01
2021,10,5.45,3.61,1.83,northeast,312055000.0,waukon,71.37,17.96,7.94
2021,10,5.45,3.61,1.83,northwest,343876000.0,iowadroughtregion1,100.08,19.12,5.09
2021,10,5.45,3.61,1.83,northwest,343876000.0,iowanorthwestclimate,115.06,18.94,5.22
2021,10,5.45,3.61,1.83,northwest,343876000.0,lemars,98.81,18.96,5.9
2021,10,5.45,3.61,1.83,northwest,343876000.0,primghar,114.55,18.44,7.37
2021,10,5.45,3.61,1.83,northwest,343876000.0,rockrapids,89.92,18.42,5.73
2021,10,5.45,3.61,1.83,northwest,343876000.0,sibley5,90.17,17.99,5.75
2021,10,5.45,3.61,1.83,northwest,343876000.0,siouxcenter,108.46,19.19,6.43
2021,10,5.45,3.61,1.83,northwest,343876000.0,spencer,123.95,17.72,5.83
2021,10,5.45,3.61,1.83,northwest,343876000.0,siouxrapids,161.04,17.76,5.52
2021,10,5.45,3.61,1.83,northwest,343876000.0,spencerarea,89.92,18.76,5.61
2021,10,5.45,3.61,1.83,southcentral,71095000.0,allerton,186.44,19.0,8.13
2021,10,5.45,3.61,1.83,southcentral,71095000.0,centerville,143.77,19.44,7.46
2021,10,5.45,3.61,1.83,southcentral,71095000.0,chariton,179.07,18.73,6.95
2021,10,5.45,3.61,1.83,southcentral,71095000.0,des moines area,160.03,19.05,8.85
2021,10,5.45,3.61,1.83,southcentral,71095000.0,iowa - south central climate division,180.59,19.98,7.65
2021,10,5.45,3.61,1.83,southcentral,71095000.0,iowa drought region 5 - southeast,152.4,20.04,8.05
2021,10,5.45,3.61,1.83,southcentral,71095000.0,newton,134.12,19.01,7.94
2021,10,5.45,3.61,1.83,southcentral,71095000.0,osceola-3-wsw,188.48,19.34,7.46
2021,10,5.45,3.61,1.83,southcentral,71095000.0,oskaloosa,163.32,19.72,7.41
2021,10,5.45,3.61,1.83,southcentral,71095000.0,rathbun dam,184.66,19.86,7.9
2021,10,5.45,3.61,1.83,southeast,121815000.0,burlington,121.41,20.43,10.86
2021,10,5.45,3.61,1.83,southeast,121815000.0,columbus junct 2 ssw,100.33,18.94,9.27
2021,10,5.45,3.61,1.83,southeast,121815000.0,fairfield,144.29,19.32,9.55
2021,10,5.45,3.61,1.83,southeast,121815000.0,iowa - southeast climate division,135.13,20.36,8.67
2021,10,5.45,3.61,1.83,southeast,121815000.0,keosauqua,102.12,19.64,9.03
2021,10,5.45,3.61,1.83,southeast,121815000.0,burlingtonairport,116.6,19.18,10.07
2021,10,5.45,3.61,1.83,southeast,121815000.0,donnellson,123.7,19.91,9.81
2021,10,5.45,3.61,1.83,southeast,121815000.0,fortmadison,147.32,19.41,11.27
2021,10,5.45,3.61,1.83,southeast,121815000.0,keokuk,144.78,19.77,11.27
2021,10,5.45,3.61,1.83,southeast,121815000.0,mount-pleasant,117.09,19.8,9.35
2021,10,5.45,3.61,1.83,southwest,175586000.0,atlantic-1-ne,143.26,19.84,6.02
2021,10,5.45,3.61,1.83,southwest,175586000.0,clarinda,167.64,20.16,6.7
2021,10,5.45,3.61,1.83,southwest,175586000.0,corning,153.17,19.73,7.2
2021,10,5.45,3.61,1.83,southwest,175586000.0,creston,180.09,19.55,6.67
2021,10,5.45,3.61,1.83,southwest,175586000.0,greenfield,140.98,18.93,6.2
2021,10,5.45,3.61,1.83,southwest,175586000.0,iowa - southwest climate division,141.48,20.18,6.88
2021,10,5.45,3.61,1.83,southwest,175586000.0,iowa drought region 4 - southwest,137.16,19.91,6.52
2021,10,5.45,3.61,1.83,southwest,175586000.0,oakland-2-e,95.01,19.09,7.24
2021,10,5.45,3.61,1.83,southwest,175586000.0,shenandoah-1-ne,193.55,19.96,7.19
2021,10,5.45,3.61,1.83,southwest,175586000.0,winterset,183.64,19.37,7.28
2021,10,5.45,3.61,1.83,westcentral,331354000.0,audubon,129.55,18.44,5.23
2021,10,5.45,3.61,1.83,westcentral,331354000.0,battle creek 3ne,97.54,19.0,5.04
2021,10,5.45,3.61,1.83,westcentral,331354000.0,carroll-2-ssw,118.11,19.43,6.42
2021,10,5.45,3.61,1.83,westcentral,331354000.0,denison,143.27,19.16,5.82
2021,10,5.45,3.61,1.83,westcentral,331354000.0,ida grove area,97.54,19.0,5.04
2021,10,5.45,3.61,1.83,westcentral,331354000.0,iowa - west central climate division,114.3,19.57,5.7
2021,10,5.45,3.61,1.83,westcentral,331354000.0,little sioux 2nw,95.76,19.89,5.02
2021,10,5.45,3.61,1.83,westcentral,331354000.0,mapleton no. 2,87.64,19.12,5.41
2021,10,5.45,3.61,1.83,westcentral,331354000.0,sac-city,128.79,18.96,5.99
2021,10,5.45,3.61,1.83,westcentral,331354000.0,sioux city area,71.63,19.21,5.16
2021,11,5.57,3.73,1.84,central,327159000.0,ames 5 se,39.13,9.62,-2.97
2021,11,5.57,3.73,1.84,central,327159000.0,ames area,39.12,9.62,-2.97
2021,11,5.57,3.73,1.84,central,327159000.0,ames municipal ap,42.93,10.59,-2.55
2021,11,5.57,3.73,1.84,central,327159000.0,ames-8-wsw,29.72,11.52,-0.5
2021,11,5.57,3.73,1.84,central,327159000.0,boone,27.69,10.28,-2.19
2021,11,5.57,3.73,1.84,central,327159000.0,grinnell-3-sw,36.32,10.85,-0.85
2021,11,5.57,3.73,1.84,central,327159000.0,grundy-center,36.58,9.09,-2.68
2021,11,5.57,3.73,1.84,central,327159000.0,iowa average,23.62,10.17,-2.51
2021,11,5.57,3.73,1.84,central,327159000.0,marshalltown municipal ap,30.24,9.83,-2.67
2021,11,5.57,3.73,1.84,central,327159000.0,toledo,54.36,9.23,-2.59
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,anamosa3ssw,13.98,8.95,-1.86
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,cascade,31.75,7.91,-4.28
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,cedarrapids1,25.15,10.44,-0.56
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,cedarrapidsarea,19.57,9.19,-3.09
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,clinton1,7.62,10.24,-0.39
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,dubuquearea,19.82,8.33,-2.34
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,iowaeastcentral,18.8,9.87,-2.31
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,lowden,19.82,10.07,-2.81
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,manchester2,21.6,8.13,-3.13
2021,11,5.57,3.73,1.84,eastcentral,163816000.0,maquioketa2w,11.94,8.77,-2.7
2021,11,5.57,3.73,1.84,northcentral,357671000.0,algona,13.46,8.07,-3.26
2021,11,5.57,3.73,1.84,northcentral,357671000.0,estherville4e,11.18,7.64,-3.75
2021,11,5.57,3.73,1.84,northcentral,357671000.0,esthervillemunicipal,11.69,8.76,-3.07
2021,11,5.57,3.73,1.84,northcentral,357671000.0,fortdodge,21.6,9.02,-2.74
2021,11,5.57,3.73,1.84,northcentral,357671000.0,iowadroughtregion2,20.83,9.76,-3.06
2021,11,5.57,3.73,1.84,northcentral,357671000.0,jefferson,22.1,10.39,-2.09
2021,11,5.57,3.73,1.84,northcentral,357671000.0,pocahontas,13.21,8.89,-2.99
2021,11,5.57,3.73,1.84,northcentral,357671000.0,saccity,13.72,9.72,-2.94
2021,11,5.57,3.73,1.84,northcentral,357671000.0,emmetsburg,12.19,8.81,-2.74
2021,11,5.57,3.73,1.84,northcentral,357671000.0,webstercity,33.28,9.13,-3.13
2021,11,5.57,3.73,1.84,northeast,312055000.0,elkader6ssw,28.71,8.44,-3.78
2021,11,5.57,3.73,1.84,northeast,312055000.0,fayette,39.64,7.48,-3.98
2021,11,5.57,3.73,1.84,northeast,312055000.0,iowadroughtregion3,28.19,9.07,-2.83
2021,11,5.57,3.73,1.84,northeast,312055000.0,iowanortheastclimatedivision,34.8,8.52,-3.07
2021,11,5.57,3.73,1.84,northeast,312055000.0,newhampton,51.82,8.15,-3.43
2021,11,5.57,3.73,1.84,northeast,312055000.0,oelwein1e,33.03,8.93,-2.37
2021,11,5.57,3.73,1.84,northeast,312055000.0,oelweinarea,33.02,8.74,-2.37
2021,11,5.57,3.73,1.84,northeast,312055000.0,postville,54.62,8.04,-2.94
